17760	9914
17760	9915
17760	9916
17760	9917
17760	9918
17760	9919
17760	9824
17760	9825
17760	9826
17760	9827
17760	9828
17760	9829
17760	9831
17760	9834
17760	9872
17760	9873
17760	9874
17760	9875
17760	9876
17760	9877
17760	9878
17760	9881
17760	9888
17760	9889
17760	9890
17760	9891
17760	9892
17760	9893
17760	9894
17760	9895
17760	9743
17760	9744
17760	9745
17760	9746
17760	9747
17760	9748
17760	9749
17760	9750
17760	9856
17697	9494
17697	9526
17697	9472
17697	9445
17697	9459
17697	9495
17697	9478
17696	9595
17696	9659
17696	9649
17696	9663
17696	9623
17696	9622
17696	9607
17760	9857
17760	9858
17760	9861
17760	9863
17708	4235
17697	9473
17697	9511
17697	9477
17697	9524
17697	9475
17697	9483
17757	10048
17757	10049
17757	10050
17757	10051
17757	10052
17757	10053
17757	10054
17757	10055
17684	9238
17684	9235
17684	9228
17684	9242
17684	9224
17677	4182
17680	4182
17677	4190
17680	4190
17677	4185
17680	4185
17677	4193
17680	4193
17676	6702
17681	6702
17676	6639
17679	6639
17677	4177
17679	4177
17677	4164
17679	4164
17677	4166
17679	4166
17677	4168
17679	4168
17677	4176
17679	4176
17676	6666
17682	6666
17676	6662
17682	6662
17676	6646
17679	6646
17676	6695
17681	6695
17673	4626
17673	4624
17700	8453
17752	5484
17751	5265
17768	4527
17672	6619
17702	6619
17720	6619
17672	3780
17715	3780
17677	4226
17682	4226
17677	4221
17682	4221
17753	11941
17753	6926
17708	4231
17708	4250
17708	4234
17708	4237
17708	4240
17703	11405
17703	11374
17703	11384
17703	11366
17703	11389
17703	11409
17703	11385
17703	11377
17701	10923
17701	10929
17701	10984
17701	10906
17707	7178
17707	7139
17707	7144
17707	7188
17726	11143
17708	5075
17726	5075
17750	14366
17750	14422
17750	14416
17750	14362
17750	14415
17750	14426
17750	14414
17751	5264
17753	11940
17701	11012
17701	10988
17701	10882
17701	11004
17701	10900
17701	11496
17701	11581
17701	11607
17701	11571
17701	11536
17701	11557
17701	7339
17709	12370
17709	12431
17752	14699
17752	5398
17752	5397
17752	5408
17752	5335
17750	14364
17751	5251
17717	14297
17691	10513
17691	10516
17708	4255
17708	4247
17751	5263
17751	5269
17751	5267
17751	5249
17753	11821
17753	6901
17753	5137
17753	5114
17753	6899
17753	5129
17708	4248
17708	4256
17708	4236
17708	4230
17703	11379
17749	13668
17752	5425
17752	5452
17752	5480
17752	5477
17752	5443
17727	6888
17718	7209
17718	7217
17752	14937
17750	14593
17750	14594
17750	14599
17750	14586
17750	14553
17767	4601
17767	8240
17767	8241
17767	8242
17767	4604
17767	8258
17767	8264
17767	10789
17673	4636
17671	4682
17680	4682
17671	4725
17682	4725
17677	6492
17681	6492
17677	6498
17681	6498
17710	10662
17717	10662
17710	10643
17717	10643
17677	4153
17679	4153
17677	4192
17680	4192
17677	4186
17680	4186
17677	4196
17680	4196
17677	4214
17682	4214
17677	4210
17682	4210
17677	4418
17681	4418
17677	4410
17681	4410
17678	6558
17678	6566
17678	6552
17678	6555
17678	6548
17672	6612
17702	6612
17720	6612
17676	6680
17682	6680
17676	6669
17682	6669
17677	3864
17711	3864
17677	6750
17685	6750
17675	4146
17675	6381
17675	4143
17675	6369
17677	4154
17679	4154
17677	4161
17679	4161
17677	6436
17680	6436
17677	6433
17680	6433
17677	6403
17680	6403
17677	6454
17682	6454
17677	6465
17682	6465
17751	5244
17753	5118
17752	5356
17752	5373
17752	5372
17752	5381
17753	5116
17753	6916
17753	5135
17753	5140
17713	5322
17708	5093
17726	5093
17716	5108
17726	5108
17716	5086
17726	5086
17716	11207
17726	11207
17708	5052
17726	5052
17708	5061
17726	5061
17716	5082
17726	5082
17708	5065
17726	5065
17708	5079
17726	5079
17750	14438
17751	5254
17753	11801
17753	11957
17753	11949
17753	11819
17753	6910
17708	4243
17708	4238
17703	11367
17701	11027
17701	10864
17701	10969
17701	11468
17701	11424
17701	11459
17701	11491
17701	11551
17701	11527
17701	11575
17701	11577
17701	7328
17693	12876
17714	12876
17693	13013
17722	13013
17693	12970
17693	13049
17722	13049
17715	11325
17749	13727
17749	13741
17749	13653
17749	13742
17749	13666
17749	13708
17709	12373
17709	12371
17709	12401
17709	12390
17709	12442
17709	12421
17709	12445
17752	5435
17752	5489
17752	5486
17752	5483
17752	5444
17752	5515
17727	4779
17718	7274
17718	7220
17718	7294
17718	7232
17719	590
17719	559
17719	586
17719	585
17719	562
17719	558
17719	593
17719	588
17719	581
17724	12760
17724	12700
17724	12828
17724	12690
17724	12703
17724	12811
17724	12709
17724	12702
17724	12761
17724	12790
17752	14730
17752	14958
17750	14571
17750	14604
17750	14538
17750	14618
17750	14615
17750	14552
17750	14621
17712	11717
17708	5059
17726	5059
17716	5106
17726	5106
17752	5461
17752	5451
17750	14632
17712	11685
17712	11662
17712	11664
17713	5283
17713	12230
17713	12169
17713	12227
17713	12172
17713	12170
17713	12225
17713	12216
17752	5362
17703	7510
17704	7510
17703	4868
17703	7949
17704	17685
17704	17699
17704	17711
17704	17680
17704	17677
17704	7797
17705	5018
17705	8050
17705	8177
17705	8174
17705	8074
17705	10248
17706	10248
17717	10248
17705	10295
17706	10295
17717	10295
17705	10273
17706	10273
17717	10273
17705	10345
17706	10345
17717	10345
17768	11065
17767	8249
17767	8250
17767	8251
17767	8291
17767	8219
17767	4606
17768	4452
17768	4559
17768	4560
17768	4561
17768	4562
17768	4503
17717	10715
17717	10734
17717	10702
17717	10726
17717	10710
17717	10722
17717	10694
17715	8484
17725	13240
17720	8525
17713	5272
17751	5245
17750	5143
17750	5147
17716	11210
17726	11210
17708	10910
17726	10910
17726	10874
17713	5279
17751	5246
17750	5146
17752	5442
17752	5448
17752	5445
17739	13863
17739	13754
17768	4491
17768	4492
17768	4493
17768	4494
17768	4458
17768	4495
17768	4496
17768	4497
17768	4498
17768	4487
17767	4593
17768	4555
17753	11794
17709	12413
17709	12415
17713	12166
17753	11791
17709	12416
17753	11799
17741	17063
17741	17037
17741	17061
17751	5248
17750	5151
17713	5274
17713	5276
17708	10919
17726	10919
17716	11206
17726	11206
17726	10870
17726	10872
17768	4464
17768	4504
17768	4505
17768	4506
17739	13858
17768	4454
17767	4599
17753	3689
17753	11796
17709	12363
17709	12360
17713	12162
17709	12364
17741	17040
17741	17064
17741	17039
17769	17460
17769	17500
17769	17596
17769	17597
17769	17598
17769	17599
17769	17540
17769	17520
17769	17512
17769	17640
17769	17580
17750	5144
17713	5280
17713	5277
17752	5449
17751	5241
17750	5142
17716	11202
17726	11202
17716	11203
17726	11203
17726	10871
17709	12359
17709	12365
17709	12366
17713	12235
17709	12414
17713	12165
17753	11865
17709	12417
17709	12408
17753	11866
17769	17492
17769	17668
17769	17669
17769	17670
17769	17671
17769	17648
17769	17572
17769	17573
17769	17574
17769	17575
17769	17624
17769	17528
17769	17592
17752	5450
17752	5446
17750	5150
17751	5242
17726	11178
17726	11177
17716	11200
17726	11200
17708	10911
17726	10911
17751	5247
17713	5273
17708	10917
17726	10917
17708	10916
17726	10916
17716	11204
17726	11204
17726	11175
17708	10920
17726	10920
17716	11201
17726	11201
17708	10918
17726	10918
17709	12409
17709	12410
17709	12362
17713	12232
17713	12167
17713	12237
17709	12367
17713	12160
17739	13864
17739	13860
17768	4453
17768	4523
17768	4524
17768	4525
17768	4526
17739	13862
17768	4587
17768	4575
17768	4576
17768	4577
17768	4578
17739	13747
17768	4463
17768	4571
17768	4583
17739	13856
17768	4539
17768	4448
17752	5447
17713	5275
17713	5278
17708	10915
17726	10915
17708	10914
17726	10914
17713	5271
17752	5441
17753	11859
17713	12233
17753	11860
17753	11863
17741	17065
17741	17060
17741	17028
17741	17043
17750	5148
17726	10873
17726	11176
17716	11208
17726	11208
17768	4515
17739	13870
17768	4449
17768	4471
17768	4540
17768	4541
17768	4542
17767	4595
17739	13750
17768	4473
17768	4511
17768	4468
17768	4499
17709	12411
17709	12412
17753	3691
17741	17055
17736	5531
17741	17044
17741	17056
17741	17054
17741	17038
17769	17456
17769	17652
17769	17493
17769	17494
17769	17495
17769	17604
17769	17532
17769	17576
17769	17444
17769	17488
17716	11209
17726	11209
17768	4588
17768	4589
17768	4590
17739	13873
17739	13868
17767	4596
17713	12159
17713	12236
17753	11858
17741	17050
17741	17036
17769	17448
17769	17544
17769	17476
17751	5250
17726	11179
17750	5145
17768	4451
17768	4456
17739	13874
17768	4450
17767	4594
17768	4483
17768	4484
17768	4485
17768	4486
17767	4591
17768	4461
17767	4603
17709	12361
17753	11864
17753	11793
17753	11862
17769	17516
17769	17608
17769	17660
17769	17548
17769	17672
17739	13751
17768	4446
17768	4474
17768	4579
17768	4580
17768	4581
17768	4582
17750	5149
17739	13859
17768	4551
17768	4552
17768	4553
17768	4554
17768	4459
17739	13746
17739	13872
17751	5243
17709	12358
17713	12158
17753	11790
17752	14990
17752	14931
17752	14929
17752	14932
17768	4479
17768	4480
17768	4481
17768	4482
17770	240
17770	395
17770	275
17770	450
17734	448
17713	12234
17739	13871
17713	12163
17713	12231
17688	13847
17769	17656
17769	17536
17741	17047
17741	17042
17741	17034
17769	17649
17769	17650
17769	17651
17769	17636
17769	17637
17769	17638
17769	17639
17769	17480
17716	11205
17726	11205
17753	11795
17767	4602
17741	17048
17741	17045
17769	17593
17769	17594
17769	17595
17769	17457
17769	17458
17769	17459
17769	17625
17769	17626
17769	17627
17769	17612
17769	17613
17769	17614
17769	17615
17769	17568
17769	17569
17769	17570
17769	17571
17769	17449
17769	17450
17769	17451
17726	13744
17752	14991
17767	4597
17713	12161
17741	17026
17769	17564
17769	17565
17769	17566
17769	17567
17769	17609
17769	17610
17769	17611
17769	17552
17769	17553
17769	17554
17769	17556
17769	17524
17769	17644
17769	17645
17769	17646
17769	17647
17768	4457
17753	11861
17753	11792
17768	4572
17768	4573
17768	4574
17768	4472
17768	4469
17739	13857
17768	4465
17768	4512
17768	4513
17768	4514
17767	4600
17768	4556
17768	4557
17768	4558
17739	13752
17768	4462
17741	17032
17768	4531
17768	4532
17768	4533
17768	4534
17739	13869
17767	4592
17769	17600
17769	17588
17769	17589
17769	17590
17769	17591
17769	17605
17769	17606
17769	17607
17769	17560
17768	4567
17768	4568
17768	4569
17768	4570
17768	4445
17739	13855
17768	4547
17768	4548
17768	4549
17768	4550
17768	4444
17739	13867
17768	4455
17768	4516
17768	4517
17768	4518
17741	17046
17768	4460
17739	13861
17768	4467
17768	4488
17768	4489
17768	4490
17739	13753
17768	4563
17768	4564
17768	4565
17768	4566
17739	13866
17769	17584
17769	17504
17769	17628
17769	17629
17769	17630
17769	17631
17769	17496
17713	12228
17741	17053
17790	5624
17790	5585
17790	5603
17769	12865
17769	13384
17769	13340
17769	13305
17769	13362
17769	13312
17760	9879
17760	9880
17753	3431
17750	14406
17750	10959
17750	10953
17750	3560
17750	3619
17750	3620
17750	3651
17752	14982
17768	4470
17768	4447
17768	4535
17768	4475
17768	4543
17741	17033
17701	17423
17702	3682
17710	3682
17715	3682
17720	3682
17718	7285
17746	1983
17701	17420
17746	1467
17747	1388
17769	17632
17704	17687
17703	17735
17704	17735
17770	276
17770	410
17770	255
17734	446
17770	364
17770	366
17770	367
17770	368
17734	296
17770	374
17770	375
17770	313
17769	86
17770	315
17770	316
17770	317
17770	415
17769	87
17769	88
17769	89
17769	121
17770	526
17770	329
17770	330
17770	245
17770	246
17770	491
17770	493
17770	494
17770	495
17734	293
17770	379
17770	381
17770	382
17770	383
17770	250
17770	265
17770	369
17770	371
17770	372
17770	373
17770	516
17769	177
17769	191
17769	226
17769	128
17770	420
17770	536
17770	430
17719	567
17704	17713
17704	17694
17704	17698
17703	22
17704	22
17703	17732
17704	17732
17703	17721
17704	17721
17703	21
17704	21
17704	17678
17704	17704
17704	17693
17704	17695
17704	17689
17704	17681
17704	17707
17719	575
17719	570
17719	583
17719	582
17719	564
17719	563
17777	6949
17732	6989
17733	6989
17737	6989
17777	6993
17777	6994
17777	6995
17777	6996
17777	6965
17777	6966
17777	6967
17777	6968
17777	7001
17777	7025
17777	6953
17777	6954
17777	6955
17777	6956
17777	6933
17777	6981
17777	7021
17790	5698
17790	5708
17790	5771
17790	5636
17790	5598
17790	5583
17730	15721
17730	15220
17730	15233
17717	14352
17717	14330
17717	14321
17717	14387
17727	13442
17727	13450
17727	13441
17727	13432
17707	13631
17707	13609
17707	13595
17707	13620
17717	10717
17717	10712
17717	10699
17717	10735
17717	10745
17717	10727
17727	4789
17727	4776
17727	6884
17727	6896
17674	6098
17792	6098
17674	8211
17792	8211
17674	6135
17792	6135
17674	6046
17792	6046
17674	6188
17792	6188
17674	6175
17792	6175
17674	6204
17792	6204
17674	6213
17792	6213
17769	16950
17769	16940
17769	16987
17769	16979
17674	6332
17792	6332
17674	6274
17792	6274
17674	6335
17792	6335
17674	6304
17792	6304
17752	14988
17741	17035
17718	7279
17701	17406
17747	1466
17769	17505
17769	17506
17769	17507
17769	17529
17769	17530
17769	17531
17769	17601
17769	17602
17769	17603
17769	17664
17769	17445
17769	17446
17769	17447
17769	17468
17769	17469
17769	17470
17769	17471
17703	23
17704	23
17703	6
17704	6
17703	17716
17704	17716
17703	17742
17704	17742
17703	17720
17704	17720
17703	17724
17704	17724
17703	17718
17704	17718
17704	17679
17704	17702
17704	17690
17704	17697
17704	17676
17770	421
17770	506
17770	507
17770	456
17770	354
17770	251
17770	425
17770	427
17770	428
17770	429
17734	440
17770	256
17770	331
17770	332
17770	333
17719	579
17769	17501
17769	17502
17769	17503
17769	17616
17769	17617
17769	17618
17769	17619
17769	17472
17769	17537
17769	17538
17769	17539
17770	417
17770	418
17770	419
17734	297
17770	308
17770	359
17770	432
17770	433
17770	434
17770	266
17770	466
17770	476
17770	477
17719	591
17719	572
17719	561
17719	576
17719	560
17719	569
17769	90
17769	91
17769	92
17769	72
17769	73
17769	74
17769	75
17769	184
17769	188
17769	189
17769	190
17769	181
17769	182
17769	183
17769	233
17769	237
17769	238
17769	239
17769	51
17769	55
17769	56
17769	57
17769	30
17769	34
17769	35
17769	36
17769	192
17769	193
17769	194
17769	135
17769	139
17769	140
17769	141
17769	65
17769	66
17769	67
17769	68
17777	6997
17790	5730
17730	15272
17777	7022
17777	7023
17777	7024
17777	6945
17730	15279
17730	15724
17730	15211
17790	5755
17790	5761
17790	5804
17790	5758
17790	6524
17790	5812
17769	16894
17769	16898
17769	16942
17674	8191
17792	8191
17674	6109
17792	6109
17674	6072
17792	6072
17674	8204
17792	8204
17674	6158
17792	6158
17674	6118
17792	6118
17674	6033
17792	6033
17674	6167
17792	6167
17674	6149
17792	6149
17674	6047
17792	6047
17674	6180
17792	6180
17674	6211
17792	6211
17674	6200
17792	6200
17674	6174
17792	6174
17674	6223
17792	6223
17674	6210
17792	6210
17674	6202
17792	6202
17674	6179
17792	6179
17674	6186
17792	6186
17674	6199
17792	6199
17674	6309
17792	6309
17674	6305
17792	6305
17674	6273
17792	6273
17674	6324
17792	6324
17674	6334
17792	6334
17674	6271
17792	6271
17674	6265
17792	6265
17674	6244
17792	6244
17674	6346
17792	6346
17674	6276
17792	6276
17739	13865
17768	4507
17753	11797
17768	4519
17741	17031
17701	17416
17701	17426
17745	1472
17746	1463
17746	3684
17701	17434
17719	3677
17719	3673
17719	3674
17719	3675
17719	3676
17747	1409
17718	7284
17718	7281
17741	17049
17741	17059
17741	17062
17747	2806
17701	17432
17745	1978
17746	1468
17701	17415
17701	17431
17719	1243
17719	1240
17719	1241
17719	1242
17718	7288
17769	17436
17769	17437
17769	17438
17769	17439
17769	17633
17769	17634
17769	17635
17769	17561
17769	17562
17769	17563
17703	17736
17704	17736
17703	17731
17704	17731
17704	17705
17704	17686
17704	17714
17704	17715
17704	17710
17704	17709
17704	17691
17704	17688
17704	17684
17704	17706
17704	17700
17704	17696
17704	17703
